7.20E+03	1.14E+01	1.13E+01	4.70E+00	3.70E+00	3.70E+00	0.00E+00	2.21E+00	3.71E+00	3.70E+00	3.70E+00
7.56E+03	1.14E+01	1.13E+01	5.15E+00	3.70E+00	3.70E+00	0.00E+00	2.24E+00	3.72E+00	3.70E+00	3.70E+00
7.92E+03	1.14E+01	1.13E+01	5.66E+00	3.71E+00	3.70E+00	0.00E+00	2.28E+00	3.73E+00	3.70E+00	3.70E+00
8.28E+03	1.14E+01	1.13E+01	6.21E+00	3.71E+00	3.70E+00	0.00E+00	2.32E+00	3.75E+00	3.70E+00	3.70E+00
8.64E+03	1.14E+01	1.13E+01	6.76E+00	3.73E+00	3.70E+00	0.00E+00	2.35E+00	3.77E+00	3.70E+00	3.70E+00
9.00E+03	1.14E+01	1.13E+01	7.29E+00	3.76E+00	3.70E+00	0.00E+00	2.39E+00	3.79E+00	3.70E+00	3.70E+00
9.36E+03	1.14E+01	1.13E+01	7.79E+00	3.81E+00	3.70E+00	0.00E+00	2.42E+00	3.82E+00	3.70E+00	3.70E+00
9.72E+03	1.14E+01	1.13E+01	8.22E+00	3.88E+00	3.70E+00	0.00E+00	2.46E+00	3.85E+00	3.70E+00	3.70E+00
1.01E+04	1.14E+01	1.13E+01	8.60E+00	3.98E+00	3.70E+00	0.00E+00	2.49E+00	3.88E+00	3.70E+00	3.70E+00
1.04E+04	1.14E+01	1.13E+01	8.91E+00	4.12E+00	3.70E+00	0.00E+00	2.53E+00	3.92E+00	3.70E+00	3.70E+00
1.08E+04	1.14E+01	1.13E+01	9.17E+00	4.30E+00	3.70E+00	0.00E+00	2.56E+00	3.95E+00	3.71E+00	3.70E+00
1.12E+04	1.14E+01	1.13E+01	9.38E+00	4.53E+00	3.70E+00	0.00E+00	2.59E+00	3.99E+00	3.71E+00	3.70E+00
1.15E+04	1.14E+01	1.13E+01	9.54E+00	4.79E+00	3.70E+00	0.00E+00	2.63E+00	4.03E+00	3.71E+00	3.70E+00
1.19E+04	1.10E+01	1.13E+01	9.67E+00	5.08E+00	3.70E+00	0.00E+00	2.66E+00	4.07E+00	3.72E+00	3.70E+00
1.22E+04	8.63E+00	1.13E+01	9.77E+00	5.41E+00	3.71E+00	0.00E+00	2.69E+00	4.11E+00	3.73E+00	3.70E+00
1.26E+04	5.83E+00	1.13E+01	9.84E+00	5.75E+00	3.71E+00	0.00E+00	2.72E+00	4.15E+00	3.73E+00	3.70E+00
1.30E+04	4.55E+00	1.13E+01	9.90E+00	6.10E+00	3.72E+00	0.00E+00	2.75E+00	4.19E+00	3.74E+00	3.70E+00
1.33E+04	4.05E+00	1.10E+01	9.94E+00	6.45E+00	3.73E+00	0.00E+00	2.78E+00	4.23E+00	3.76E+00	3.70E+00
1.37E+04	3.85E+00	1.04E+01	9.98E+00	6.79E+00	3.75E+00	0.00E+00	2.81E+00	4.27E+00	3.77E+00	3.70E+00
1.40E+04	3.77E+00	9.33E+00	1.00E+01	7.12E+00	3.77E+00	0.00E+00	2.84E+00	4.31E+00	3.78E+00	3.70E+00
1.44E+04	3.73E+00	8.10E+00	1.00E+01	7.43E+00	3.81E+00	0.00E+00	2.85E+00	4.35E+00	3.80E+00	3.70E+00
1.48E+04	3.72E+00	6.93E+00	1.00E+01	7.71E+00	3.85E+00	0.00E+00	2.86E+00	4.39E+00	3.81E+00	3.70E+00
1.51E+04	3.71E+00	5.95E+00	1.01E+01	7.97E+00	3.90E+00	0.00E+00	2.87E+00	4.43E+00	3.83E+00	3.70E+00
1.55E+04	3.70E+00	5.21E+00	1.01E+01	8.20E+00	3.97E+00	0.00E+00	2.87E+00	4.47E+00	3.85E+00	3.70E+00
1.58E+04	3.70E+00	4.68E+00	1.01E+01	8.41E+00	4.05E+00	0.00E+00	2.86E+00	4.51E+00	3.87E+00	3.71E+00
1.62E+04	3.70E+00	4.33E+00	1.01E+01	8.59E+00	4.15E+00	0.00E+00	2.85E+00	4.55E+00	3.89E+00	3.71E+00
1.66E+04	3.70E+00	4.10E+00	1.00E+01	8.74E+00	4.26E+00	0.00E+00	2.85E+00	4.58E+00	3.91E+00	3.71E+00
1.69E+04	3.70E+00	3.95E+00	9.92E+00	8.88E+00	4.38E+00	0.00E+00	2.84E+00	4.62E+00	3.94E+00	3.71E+00
1.73E+04	3.70E+00	3.86E+00	9.75E+00	8.99E+00	4.52E+00	0.00E+00	2.83E+00	4.66E+00	3.96E+00	3.72E+00
1.76E+04	3.70E+00	3.80E+00	9.49E+00	9.09E+00	4.67E+00	0.00E+00	2.82E+00	4.69E+00	3.98E+00	3.72E+00
1.80E+04	3.70E+00	3.76E+00	9.14E+00	9.17E+00	4.83E+00	0.00E+00	2.81E+00	4.72E+00	4.00E+00	3.73E+00
1.84E+04	3.70E+00	3.74E+00	8.70E+00	9.24E+00	4.99E+00	0.00E+00	2.80E+00	4.75E+00	4.03E+00	3.73E+00
1.87E+04	3.70E+00	3.73E+00	8.19E+00	9.30E+00	5.16E+00	0.00E+00	2.79E+00	4.77E+00	4.05E+00	3.74E+00
1.91E+04	3.70E+00	3.72E+00	7.65E+00	9.34E+00	5.34E+00	0.00E+00	2.78E+00	4.80E+00	4.07E+00	3.75E+00
1.94E+04	3.70E+00	3.72E+00	7.11E+00	9.36E+00	5.52E+00	0.00E+00	2.77E+00	4.81E+00	4.10E+00	3.76E+00
1.98E+04	3.70E+00	3.71E+00	6.58E+00	9.37E+00	5.69E+00	0.00E+00	2.76E+00	4.82E+00	4.12E+00	3.77E+00
2.02E+04	3.70E+00	3.71E+00	6.10E+00	9.35E+00	5.87E+00	0.00E+00	2.75E+00	4.83E+00	4.15E+00	3.78E+00
2.05E+04	3.70E+00	3.71E+00	5.67E+00	9.31E+00	6.04E+00	0.00E+00	2.74E+00	4.84E+00	4.17E+00	3.79E+00
2.09E+04	3.70E+00	3.71E+00	5.30E+00	9.23E+00	6.20E+00	0.00E+00	2.73E+00	4.84E+00	4.19E+00	3.80E+00
2.12E+04	3.70E+00	3.71E+00	4.99E+00	9.11E+00	6.36E+00	0.00E+00	2.72E+00	4.84E+00	4.21E+00	3.82E+00
2.16E+04	3.70E+00	3.71E+00	4.74E+00	8.94E+00	6.51E+00	0.00E+00	2.71E+00	4.84E+00	4.24E+00	3.83E+00
2.20E+04	3.70E+00	3.71E+00	4.54E+00	8.73E+00	6.65E+00	0.00E+00	2.70E+00	4.84E+00	4.26E+00	3.85E+00
2.23E+04	3.70E+00	3.71E+00	4.38E+00	8.49E+00	6.79E+00	0.00E+00	2.69E+00	4.83E+00	4.28E+00	3.86E+00
2.27E+04	3.70E+00	3.71E+00	4.26E+00	8.20E+00	6.91E+00	0.00E+00	2.68E+00	4.83E+00	4.29E+00	3.88E+00
2.30E+04	3.70E+00	3.71E+00	4.17E+00	7.89E+00	7.02E+00	0.00E+00	2.68E+00	4.82E+00	4.31E+00	3.89E+00
2.34E+04	3.70E+00	3.71E+00	4.10E+00	7.56E+00	7.12E+00	0.00E+00	2.67E+00	4.81E+00	4.33E+00	3.91E+00
2.38E+04	3.70E+00	3.71E+00	4.05E+00	7.22E+00	7.22E+00	0.00E+00	2.66E+00	4.81E+00	4.34E+00	3.93E+00
2.41E+04	3.70E+00	3.71E+00	4.01E+00	6.88E+00	7.29E+00	0.00E+00	2.65E+00	4.80E+00	4.35E+00	3.95E+00
2.45E+04	3.70E+00	3.71E+00	3.99E+00	6.55E+00	7.36E+00	0.00E+00	2.64E+00	4.79E+00	4.36E+00	3.97E+00
2.48E+04	3.70E+00	3.71E+00	3.97E+00	6.23E+00	7.41E+00	0.00E+00	2.63E+00	4.78E+00	4.37E+00	3.98E+00
2.52E+04	3.70E+00	3.71E+00	3.95E+00	5.93E+00	7.44E+00	0.00E+00	2.62E+00	4.78E+00	4.38E+00	4.00E+00
2.56E+04	3.70E+00	3.71E+00	3.94E+00	5.66E+00	7.46E+00	0.00E+00	2.62E+00	4.77E+00	4.38E+00	4.02E+00
2.59E+04	3.70E+00	3.71E+00	3.93E+00	5.41E+00	7.46E+00	0.00E+00	2.61E+00	4.76E+00	4.39E+00	4.04E+00
2.63E+04	3.70E+00	3.71E+00	3.93E+00	5.18E+00	7.45E+00	0.00E+00	2.60E+00	4.75E+00	4.39E+00	4.06E+00
2.66E+04	3.70E+00	3.71E+00	3.92E+00	4.99E+00	7.41E+00	0.00E+00	2.59E+00	4.75E+00	4.40E+00	4.08E+00
2.70E+04	3.70E+00	3.71E+00	3.92E+00	4.81E+00	7.36E+00	0.00E+00	2.58E+00	4.74E+00	4.40E+00	4.09E+00
2.74E+04	3.70E+00	3.71E+00	3.91E+00	4.67E+00	7.29E+00	0.00E+00	2.58E+00	4.73E+00	4.40E+00	4.11E+00
2.77E+04	3.70E+00	3.71E+00	3.91E+00	4.54E+00	7.20E+00	0.00E+00	2.57E+00	4.72E+00	4.40E+00	4.13E+00
2.81E+04	3.70E+00	3.71E+00	3.91E+00	4.43E+00	7.09E+00	0.00E+00	2.56E+00	4.72E+00	4.40E+00	4.14E+00
2.84E+04	3.70E+00	3.71E+00	3.90E+00	4.34E+00	6.97E+00	0.00E+00	2.55E+00	4.71E+00	4.40E+00	4.16E+00
2.88E+04	3.70E+00	3.71E+00	3.90E+00	4.27E+00	6.84E+00	0.00E+00	2.55E+00	4.70E+00	4.40E+00	4.17E+00
2.92E+04	3.70E+00	3.71E+00	3.90E+00	4.21E+00	6.70E+00	0.00E+00	2.54E+00	4.70E+00	4.40E+00	4.19E+00
2.95E+04	3.70E+00	3.71E+00	3.90E+00	4.15E+00	6.55E+00	0.00E+00	2.53E+00	4.69E+00	4.40E+00	4.20E+00
2.99E+04	3.70E+00	3.71E+00	3.90E+00	4.11E+00	6.40E+00	0.00E+00	2.52E+00	4.68E+00	4.40E+00	4.21E+00
3.02E+04	3.70E+00	3.71E+00	3.89E+00	4.08E+00	6.24E+00	0.00E+00	2.52E+00	4.67E+00	4.40E+00	4.23E+00
3.06E+04	3.70E+00	3.71E+00	3.89E+00	4.05E+00	6.08E+00	0.00E+00	2.51E+00	4.67E+00	4.39E+00	4.24E+00
3.10E+04	3.70E+00	3.71E+00	3.89E+00	4.03E+00	5.92E+00	0.00E+00	2.50E+00	4.66E+00	4.39E+00	4.25E+00
3.13E+04	3.70E+00	3.71E+00	3.89E+00	4.01E+00	5.77E+00	0.00E+00	2.49E+00	4.65E+00	4.39E+00	4.25E+00
3.17E+04	3.70E+00	3.71E+00	3.89E+00	3.99E+00	5.62E+00	0.00E+00	2.49E+00	4.65E+00	4.39E+00	4.26E+00
3.20E+04	3.70E+00	3.71E+00	3.88E+00	3.98E+00	5.48E+00	0.00E+00	2.48E+00	4.64E+00	4.39E+00	4.27E+00
3.24E+04	3.70E+00	3.71E+00	3.88E+00	3.97E+00	5.34E+00	0.00E+00	2.47E+00	4.63E+00	4.38E+00	4.27E+00
3.28E+04	3.70E+00	3.71E+00	3.88E+00	3.96E+00	5.21E+00	0.00E+00	2.47E+00	4.63E+00	4.38E+00	4.28E+00
3.31E+04	3.70E+00	3.71E+00	3.88E+00	3.95E+00	5.09E+00	0.00E+00	2.46E+00	4.62E+00	4.38E+00	4.28E+00
3.35E+04	3.70E+00	3.71E+00	3.88E+00	3.94E+00	4.98E+00	0.00E+00	2.45E+00	4.61E+00	4.38E+00	4.29E+00
3.38E+04	3.70E+00	3.71E+00	3.87E+00	3.94E+00	4.88E+00	0.00E+00	2.45E+00	4.61E+00	4.38E+00	4.29E+00
3.42E+04	3.70E+00	3.71E+00	3.87E+00	3.93E+00	4.79E+00	0.00E+00	2.44E+00	4.60E+00	4.37E+00	4.30E+00
3.46E+04	3.70E+00	3.71E+00	3.87E+00	3.93E+00	4.70E+00	0.00E+00	2.44E+00	4.60E+00	4.37E+00	4.30E+00
3.49E+04	3.70E+00	3.71E+00	3.87E+00	3.93E+00	4.62E+00	0.00E+00	2.43E+00	4.59E+00	4.37E+00	4.30E+00
3.53E+04	3.70E+00	3.71E+00	3.87E+00	3.92E+00	4.55E+00	0.00E+00	2.42E+00	4.58E+00	4.37E+00	4.30E+00
3.56E+04	3.70E+00	3.71E+00	3.87E+00	3.92E+00	4.49E+00	0.00E+00	2.42E+00	4.58E+00	4.37E+00	4.30E+00
3.60E+04	3.70E+00	3.71E+00	3.86E+00	3.92E+00	4.43E+00	0.00E+00	2.41E+00	4.57E+00	4.36E+00	4.30E+00
3.64E+04	3.70E+00	3.71E+00	3.86E+00	3.92E+00	4.38E+00	0.00E+00	2.40E+00	4.56E+00	4.36E+00	4.30E+00
3.67E+04	3.70E+00	3.71E+00	3.86E+00	3.91E+00	4.34E+00	0.00E+00	2.40E+00	4.56E+00	4.36E+00	4.30E+00
3.71E+04	3.70E+00	3.71E+00	3.86E+00	3.91E+00	4.30E+00	0.00E+00	2.39E+00	4.55E+00	4.36E+00	4.30E+00
3.74E+04	3.70E+00	3.71E+00	3.86E+00	3.91E+00	4.26E+00	0.00E+00	2.39E+00	4.55E+00	4.36E+00	4.30E+00
3.78E+04	3.70E+00	3.71E+00	3.86E+00	3.91E+00	4.23E+00	0.00E+00	2.38E+00	4.54E+00	4.35E+00	4.30E+00
3.82E+04	3.70E+00	3.71E+00	3.86E+00	3.91E+00	4.20E+00	0.00E+00	2.38E+00	4.53E+00	4.35E+00	4.30E+00
3.85E+04	3.70E+00	3.71E+00	3.85E+00	3.90E+00	4.18E+00	0.00E+00	2.37E+00	4.53E+00	4.35E+00	4.30E+00
3.89E+04	3.70E+00	3.71E+00	3.85E+00	3.90E+00	4.16E+00	0.00E+00	2.36E+00	4.52E+00	4.35E+00	4.30E+00
3.92E+04	3.70E+00	3.71E+00	3.85E+00	3.90E+00	4.14E+00	0.00E+00	2.36E+00	4.52E+00	4.35E+00	4.30E+00
3.96E+04	3.70E+00	3.71E+00	3.85E+00	3.90E+00	4.12E+00	0.00E+00	2.35E+00	4.51E+00	4.34E+00	4.30E+00
4.00E+04	3.70E+00	3.71E+00	3.85E+00	3.90E+00	4.11E+00	0.00E+00	2.35E+00	4.51E+00	4.34E+00	4.30E+00
4.03E+04	3.70E+00	3.71E+00	3.85E+00	3.89E+00	4.10E+00	0.00E+00	2.34E+00	4.50E+00	4.34E+00	4.30E+00
4.07E+04	3.70E+00	3.71E+00	3.84E+00	3.89E+00	4.09E+00	0.00E+00	2.34E+00	4.49E+00	4.34E+00	4.30E+00
4.10E+04	3.70E+00	3.71E+00	3.84E+00	3.89E+00	4.08E+00	0.00E+00	2.33E+00	4.49E+00	4.33E+00	4.30E+00
4.14E+04	3.70E+00	3.71E+00	3.84E+00	3.89E+00	4.07E+00	0.00E+00	2.33E+00	4.48E+00	4.33E+00	4.29E+00
4.18E+04	3.70E+00	3.71E+00	3.84E+00	3.89E+00	4.06E+00	0.00E+00	2.32E+00	4.48E+00	4.33E+00	4.29E+00
4.21E+04	3.70E+00	3.71E+00	3.84E+00	3.89E+00	4.05E+00	0.00E+00	2.32E+00	4.47E+00	4.33E+00	4.29E+00
4.25E+04	3.70E+00	3.71E+00	3.84E+00	3.88E+00	4.05E+00	0.00E+00	2.31E+00	4.47E+00	4.33E+00	4.29E+00
4.28E+04	3.70E+00	3.71E+00	3.84E+00	3.88E+00	4.04E+00	0.00E+00	2.31E+00	4.46E+00	4.32E+00	4.29E+00
4.32E+04	3.70E+00	3.71E+00	3.84E+00	3.88E+00	4.04E+00	0.00E+00	2.30E+00	4.46E+00	4.32E+00	4.29E+00
4.36E+04	3.70E+00	3.71E+00	3.83E+00	3.88E+00	4.03E+00	0.00E+00	2.30E+00	4.45E+00	4.32E+00	4.29E+00
4.39E+04	3.70E+00	3.71E+00	3.83E+00	3.88E+00	4.03E+00	0.00E+00	2.29E+00	4.45E+00	4.32E+00	4.29E+00
4.43E+04	3.70E+00	3.71E+00	3.83E+00	3.88E+00	4.03E+00	0.00E+00	2.29E+00	4.44E+00	4.32E+00	4.28E+00
4.46E+04	3.70E+00	3.71E+00	3.83E+00	3.88E+00	4.02E+00	0.00E+00	2.28E+00	4.44E+00	4.31E+00	4.28E+00
4.50E+04	3.70E+00	3.71E+00	3.83E+00	3.87E+00	4.02E+00	0.00E+00	2.28E+00	4.43E+00	4.31E+00	4.28E+00
4.54E+04	3.70E+00	3.71E+00	3.83E+00	3.87E+00	4.02E+00	0.00E+00	2.27E+00	4.43E+00	4.31E+00	4.28E+00
4.57E+04	3.70E+00	3.70E+00	3.83E+00	3.87E+00	4.02E+00	0.00E+00	2.27E+00	4.42E+00	4.31E+00	4.28E+00
4.61E+04	3.70E+00	3.70E+00	3.83E+00	3.87E+00	4.01E+00	0.00E+00	2.27E+00	4.42E+00	4.31E+00	4.28E+00
4.64E+04	3.70E+00	3.70E+00	3.82E+00	3.87E+00	4.01E+00	0.00E+00	2.26E+00	4.41E+00	4.30E+00	4.28E+00
4.68E+04	3.70E+00	3.70E+00	3.82E+00	3.87E+00	4.01E+00	0.00E+00	2.26E+00	4.41E+00	4.30E+00	4.27E+00
4.72E+04	3.70E+00	3.70E+00	3.82E+00	3.87E+00	4.01E+00	0.00E+00	2.25E+00	4.40E+00	4.30E+00	4.27E+00
4.75E+04	3.70E+00	3.70E+00	3.82E+00	3.86E+00	4.00E+00	0.00E+00	2.25E+00	4.40E+00	4.30E+00	4.27E+00
4.79E+04	3.70E+00	3.70E+00	3.82E+00	3.86E+00	4.00E+00	0.00E+00	2.24E+00	4.39E+00	4.30E+00	4.27E+00
4.82E+04	3.70E+00	3.70E+00	3.82E+00	3.86E+00	4.00E+00	0.00E+00	2.24E+00	4.39E+00	4.29E+00	4.27E+00
4.86E+04	3.70E+00	3.70E+00	3.82E+00	3.86E+00	4.00E+00	0.00E+00	2.24E+00	4.38E+00	4.29E+00	4.27E+00
4.90E+04	3.70E+00	3.70E+00	3.82E+00	3.86E+00	4.00E+00	0.00E+00	2.23E+00	4.38E+00	4.29E+00	4.27E+00
4.93E+04	3.70E+00	3.70E+00	3.81E+00	3.86E+00	4.00E+00	0.00E+00	2.23E+00	4.37E+00	4.29E+00	4.26E+00
4.97E+04	3.70E+00	3.70E+00	3.81E+00	3.86E+00	3.99E+00	0.00E+00	2.22E+00	4.37E+00	4.29E+00	4.26E+00
5.00E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.99E+00	0.00E+00	2.22E+00	4.37E+00	4.28E+00	4.26E+00
5.04E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.99E+00	0.00E+00	2.22E+00	4.36E+00	4.28E+00	4.26E+00
5.08E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.99E+00	0.00E+00	2.21E+00	4.36E+00	4.28E+00	4.26E+00
5.11E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.99E+00	0.00E+00	2.21E+00	4.35E+00	4.28E+00	4.26E+00
5.15E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.99E+00	0.00E+00	2.20E+00	4.35E+00	4.28E+00	4.26E+00
5.18E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.98E+00	0.00E+00	2.20E+00	4.34E+00	4.27E+00	4.25E+00
5.22E+04	3.70E+00	3.70E+00	3.81E+00	3.85E+00	3.98E+00	0.00E+00	2.20E+00	4.34E+00	4.27E+00	4.25E+00
5.26E+04	3.70E+00	3.70E+00	3.80E+00	3.85E+00	3.98E+00	0.00E+00	2.19E+00	4.33E+00	4.27E+00	4.25E+00
5.29E+04	3.70E+00	3.70E+00	3.80E+00	3.85E+00	3.98E+00	0.00E+00	2.19E+00	4.33E+00	4.27E+00	4.25E+00
5.33E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.98E+00	0.00E+00	2.19E+00	4.33E+00	4.27E+00	4.25E+00
5.36E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.98E+00	0.00E+00	2.18E+00	4.32E+00	4.26E+00	4.25E+00
5.40E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.18E+00	4.32E+00	4.26E+00	4.25E+00
5.44E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.17E+00	4.31E+00	4.26E+00	4.24E+00
5.47E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.17E+00	4.31E+00	4.26E+00	4.24E+00
5.51E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.17E+00	4.31E+00	4.26E+00	4.24E+00
5.54E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.16E+00	4.30E+00	4.25E+00	4.24E+00
5.58E+04	3.70E+00	3.70E+00	3.80E+00	3.84E+00	3.97E+00	0.00E+00	2.16E+00	4.30E+00	4.25E+00	4.24E+00
5.62E+04	3.70E+00	3.70E+00	3.79E+00	3.83E+00	3.97E+00	0.00E+00	2.16E+00	4.29E+00	4.25E+00	4.24E+00
5.65E+04	3.70E+00	3.70E+00	3.79E+00	3.83E+00	3.96E+00	0.00E+00	2.15E+00	4.29E+00	4.25E+00	4.23E+00
5.69E+04	3.70E+00	3.70E+00	3.79E+00	3.83E+00	3.96E+00	0.00E+00	2.15E+00	4.29E+00	4.25E+00	4.23E+00
5.72E+04	3.70E+00	3.70E+00	3.79E+00	3.83E+00	3.96E+00	0.00E+00	2.15E+00	4.28E+00	4.24E+00	4.23E+00
